USC00166686         247S
USC00166938         246S
USC00166978         207R
USC00167344         202R
USC00167691         231R
USC00167738         222S
USC00167767         272S
USC00167932         276S
USC00168046         222S
USC00168067         208R
USC00168108         273R
USC00168163         228S
USC00168539         246S
USC00168543         235R
USC00168923         226S
USC00168941         288R
USC00169013         261R
USC00169803         208R
USC00169806         220S
USC00170100         152S
USC00170200          70R
USC00170398         118R
USC00170480         134S
USC00170814         109S
USC00170833          92S
USC00170844         118S
USC00171472          76R
USC00171628         115S
USC00171833         109R
USC00171975         112S
USC00172048         130R
USC00172238         113S
USC00172426         155R
USC00172620         140R
USC00172700          95R
USC00172765         109C
USC00172878          98S
USC00173046         140S
USC00173261         138R
USC00173295         153R
USC00173570         121R
USC00173862         117R
USC00173944         102R
USC00174086         102S
USC00174183         137R
USC00174566         150R
USC00174781         104S
USC00174927         131S
USC00175261         111R
USC00175304         126S
USC00175675         150S
USC00176430         148R
USC00176594         113R
USC00176721          99R
USC00176881         166R
USC00176937         105S
USC00177037         102S
USC00177039         100R
USC00177174         118R
USC00177238         135R
USC00177325         129S
USC00177479         132S
USC00177654         115R
USC00178353         111R
USC00178965          85S
USC00178974         113R
USC00179151         133S
USC00179294         137R
USC00179314         128S
USC00179593         147S
USC00179891         118S
USC00180193         209R
USC00180335         202R
USC00180700         174S
USC00180732         189R
USC00181385         200R
USC00181530         165S
USC00181750         191C
USC00181995         187R
USC00182060         177R
USC00182282         170S
USC00182325         174S
USC00182335         180R
USC00182336         169R
USC00182906         151S
USC00183348         189R
USC00183415         150S
USC00184030         144R
USC00185080         195R
USC00185111         191R
USC00185832         146R
USC00185865         162S
USC00185934         159R
USC00185985         176R
USC00186350         194S
USC00186620         120S
USC00186770         182R
USC00187330         146R
USC00187705         193R
USC00187806         197S
USC00188000         189S
USC00188065         147S
USC00188207         154R
USC00188380         165C
USC00189030         146R
USC00189070         173R
USC00189140         186S
USC00189440         160R
USC00189750         168R
USC00190120         128S
USC00190408         104R
USC00190535         144S
USC00190593         142R
USC00190666         109R
USC00190759         126R
USC00190860         139S
USC00190998         137R
USC00191386         203S
USC00191774         138R
USC00192107         140S
USC00192451         160S
USC00192501         171S
USC00193213         135R
USC00193276         130R
USC00193505         137S
USC00193624         150S
USC00193821         167R
USC00193890         155R
USC00193985         118R
USC00194075         119R
USC00194105         163S
USC00194131         124R
USC00194313         141R
USC00194502         172R
USC00194580         138S
USC00194744         150S
USC00195246         181R
USC00195984         131R
USC00196245         155R
USC00196486         148S
USC00196783         147S
USC00196938         153S
USC00197627         145R
USC00198367         147R
USC00198573         133R
USC00198757         144S
USC00199316         132R
USC00199972         121R
USC00200032         139S
USC00200089          99R
USC00200128         123R
USC00200146         139C
USC00200166         115R
USC00200230         150S
USC00200343         107R
USC00200417         135S
USC00200446          93R
USC00200718          93S
USC00200770         110R
USC00200779         112S
USC00200864         118R
USC00200925         104C
USC00201299         114R
USC00201361         131R
USC00201439          46S
USC00201468         161R
USC00201476         137S
USC00201486          81R
USC00201492         124S
USC00201675         144S
USC00201780         122R
USC00201802         112R
USC00201896         120S
USC00202015         145S
USC00202094         143S
USC00202250         131S
USC00202381         100C
USC00202395         147R
USC00202423         123S
USC00202445         160S
USC00202631         153S
USC00202737         147R
USC00202804         131R
USC00202984         144S
USC00203096         108S
USC00203099         106R
USC00203290         158R
USC00203391          81S
USC00203429         112R
USC00203477         152S
USC00203504         141S
USC00203529         114S
USC00203585         150S
USC00203628         144R
USC00203632         124R
USC00203661         130S
USC00203744          71R
USC00203769         105R
USC00203823         133S
USC00203858         140R
USC00203930         103R
USC00203932          60R
USC00204078         134S
USC00204090         109S
USC00204104         105S
USC00204257          98R
USC00204502          99S
USC00204655         133S
USC00204954         125R
USC00204967          90R
USC00205065         118S
USC00205073         126S
USC00205097         118R
USC00205434         139S
USC00205452         134R
USC00205531         104R
USC00205558         159R
USC00205662         137R
USC00205690         123R
USC00205816          96R
USC00206012         149R
USC00206158         126R
USC00206220          94S
USC00206300         139S
USC00206507         139S
USC00206658         146R
USC00206663         145R
USC00206680         169R
USC00207094         126S
USC00207190          90R
USC00207253         117R
USC00207274         139S
USC00207280         140S
USC00207350         146R
USC00207364         110R
USC00207515         109R
USC00207690         176S
USC00207812          56S
USC00207820         112S
USC00207867          83R
USC00208043          49S
USC00208184         142S
USC00208293          93R
USC00208417          56S
USC00208680          54R
USC00208800         110S
USC00208920         111S
USC00208941         133R
USC00210018         118R
USC00210050         120R
USC00210059         106R
USC00210075         141S
USC00210157         135R
USC00210252         109C
USC00210287         139S
USC00210355         132S
USC00210515         108R
USC00210643         111R
USC00210667         126S
USC00210746          93R
USC00210809          98R
USC00210939         114S
USC00210989          52R
USC00211063         116R
USC00211074          97R
USC00211107         134R
USC00211174         114R
USC00211245         127R
USC00211263         134S
USC00211374          98S
USC00211390         126R
USC00211448         139R
USC00211465         142R
USC00211630          96S
USC00211691         140S
USC00211776         100R
USC00211840          73R
USC00211891         119S
USC00212050         122R
USC00212088         135R
USC00212142         116R
USC00212543          95R
USC00212576          35R
USC00212645         112R
USC00212698         149S
USC00212721         124S
USC00212737         140S
USC00212768         132R
USC00212842          84R
USC00212881         128S
USC00212916         101R
USC00213076         139S
USC00213104         118S
USC00213174         119S
USC00213282         123S
USC00213290         126S
USC00213296         105R
USC00213303         109C
USC00213411         131S
USC00213455         110R
USC00213793         107R
USC00213962         132S
USC00214103         109R
USC00214106         102S
USC00214176         126R
USC00214453         133R
USC00214534         129S
USC00214546         128S
USC00214652         119S
USC00214778         126S
USC00214809          92R
USC00214861         111S
USC00214884         153R
USC00214918         111R
USC00214937         131R
USC00214994         131S
USC00215012         114R
USC00215073         135R
USC00215175         112R
USC00215204         130S
USC00215325         118R
USC00215392         115S
USC00215400         125S
USC00215563         128R
USC00215586         131R
USC00215598         119S
USC00215615         115R
USC00215638         127S
USC00215838         140R
USC00215842         135S
USC00215887         137S
USC00216152         127S
USC00216276         126R
USC00216287         130S
USC00216547         121S
USC00216565         121S
USC00216654         119S
USC00216822         142R
USC00217087         108R
USC00217107         134S
USC00217149         126R
USC00217184         121R
USC00217326         136S
USC00217377         139R
USC00217502         115S
USC00217907         131S
USC00218025         134R
USC00218037         150R
USC00218191         120R
USC00218227         119R
USC00218247         109R
USC00218254          88S
USC00218311          43S
USC00218323         137S
USC00218419         129S
USC00218421          97R
USC00218429         129R
USC00218450         144R
USC00218579         119S
USC00218618         128R
USC00218679         111S
USC00218692         134S
USC00218700          93R
USC00218808         139R
USC00218907         131S
USC00218986         105R
USC00219004         136S
USC00219033         133S
USC00219046         139S
USC00219067         153R
USC00219072         148R
USC00219101         114R
USC00219134         118R
USC00219170         134S
USC00219173          97S
USC00219249         115S
USC00220021         202S
USC00220488         192S
USC00220521         217R
USC00220585         212R
USC00220660         227S
USC00220792         264R
USC00220955         191R
USC00221389         197R
USC00221489         193R
USC00221606         199R
USC00221707         212S
USC00221738         215R
USC00221743         210R
USC00221852         214S
USC00221865         224S
USC00221880         202S
USC00221962         178S
USC00222094         226R
USC00222385         192R
USC00222896         187S
USC00223107         196S
USC00223208         186S
USC00223605         223R
USC00223645         192S
USC00223671         255R
USC00223887         233S
USC00223920         214S
USC00223975         199S
USC00224001         177S
USC00224173         169S
USC00224265         178R
USC00224377         189S
USC00224455         175S
USC00224702         190R
USC00224776         200R
USC00224939         219S
USC00225062         185R
USC00225247         206R
USC00225704         214R
USC00225789         206R
USC00225897         219R
USC00225987         207R
USC00226009         222S
USC00226177         213S
USC00226308         192S
USC00226476         200R
USC00226527         188R
USC00226718         240R
USC00226811         202R
USC00226894         201S
USC00226921         218S
USC00226926         201R
USC00227111         196S
USC00227128         229S
USC00227132         201S
USC00227252         202R
USC00227444         198R
USC00227467         186S
USC00227560         218S
USC00227840         238S
USC00228445         220S
USC00228998         218S
USC00229048         210R
USC00229079         181S
USC00229173         197R
USC00229216         213R
USC00229400         186S
USC00229426         248S
USC00229439         208S
USC00229639         217R
USC00229743         189S
USC00229793         222S
USC00229860         209R
USC00230127         160R
USC00230143         158S
USC00230164         156S
USC00230204         170S
USC00230224         147R
USC00230608         158R
USC00230657         165R
USC00230817         179R
USC00230856         151R
USC00230980         158S
USC00231037         167S
USC00231087         147R
USC00231101         135R
USC00231145         160S
USC00231189         170C
USC00231212         178R
USC00231275         171R
USC00231340         158S
USC00231356         170R
USC00231364         196R
USC00231383         156R
USC00231580         167R
USC00231640         175R
USC00231674         178R
USC00231711         164S
USC00231801         184R
USC00231822         165R
USC00232240         163R
USC00232289         163R
USC00232302         154R
USC00232503         176R
USC00232511         161R
USC00232568         164R
USC00232591         159S
USC00232809         162S
USC00232850         165R
USC00233038         152R
USC00233043         153R
USC00233079         174S
USC00233094         158R
USC00233369         147R
USC00233451         154R
USC00233483         154R
USC00233568         141R
USC00233601         173S
USC00233838         171R
USC00234019         154R
USC00234154         174R
USC00234226         175R
USC00234271         179S
USC00234417         190R
USC00234544         149S
USC00234694         181S
USC00234705         176S
USC00234825         155S
USC00234850         169S
USC00234904         169S
USC00234919         151S
USC00235027         168S
USC00235050         165R
USC00235207         194R
USC00235253         162S
USC00235307         164C
USC00235340         155S
USC00235492         148R
USC00235541         172R
USC00235671         166S
USC00235704         173S
USC00235834         166S
USC00235862         157S
USC00235976         156R
USC00235987         174S
USC00236012         162S
USC00236045         198R
USC00236302         147R
USC00236357         162R
USC00236402         162R
USC00236460         180S
USC00236641         153R
USC00236745         174R
USC00236777         165R
USC00236791         193S
USC00236804         200S
USC00236826         166R
USC00236866         158R
USC00237263         180S
USC00237300         144R
USC00237397         172S
USC00237398         181S
USC00237452         195R
USC00237475         174R
USC00237506         167S
USC00237514         161S
USC00237578         191S
USC00237632         156S
USC00237645         154R
USC00237720         152R
USC00237772         201R
USC00237862         162R
USC00237963         155R
USC00238043         134R
USC00238051         164S
USC00238082         168S
USC00238184         156R
USC00238223         158S
USC00238444         159R
USC00238466         172R
USC00238515         163S
USC00238523         160R
USC00238577         170R
USC00238603         152S
USC00238620         165R
USC00238700         190R
USC00238712         158R
USC00238725         163R
USC00238754         171R
USC00238777         143S
USC00238805         165R
USC00238880         163R
USC00238995         164R
USC00239032         175R
USC00240110          64S
USC00240199          68S
USC00240364          86R
USC00240375          75S
USC00240392          40R
USC00240432         123R
USC00240466         101R
USC00240743         113S
USC00240755         141S
USC00240770         102R
USC00240775          24R
USC00240780         116S
USC00240801         126R
USC00240802         126S
USC00240819         109R
USC00240877          57R
USC00241008          62C
USC00241044          83S
USC00241047          82S
USC00241084         104S
USC00241088         113S
USC00241102         103R
USC00241127         106S
USC00241169          93S
USC00241297          90S
USC00241470         116R
USC00241500          80R
USC00241518         109S
USC00241525          99S
USC00241552          91C
USC00241557          36S
USC00241692          90S
USC00241737          76S
USC00241758         100S
USC00241875          94C
USC00241905         116S
USC00241938          94S
USC00241974          96R
USC00241984         100S
USC00242104         103S
USC00242122          97R
USC00242221          92S
USC00242275          40R
USC00242347          58S
USC00242409          80C
USC00242421          56R
USC00242629          55R
USC00242689         103S
USC00242793          50S
USC00242827         106S
USC00243013         103S
USC00243089         104R
USC00243098         121S
USC00243110         109S
USC00243113         105S
USC00243139          82R
USC00243176         120S
USC00243378         101R
USC00243445         109R
USC00243530          99S
USC00243557         127R
USC00243570          39S
USC00243581         133S
USC00243617          63S
USC00243727         100S
USC00243753         114R
USC00243885         102R
USC00243915         118S
USC00243929         107S
USC00243939          88R
USC00244007          86R
USC00244038          55S
USC00244084          84S
USC00244180         125R
USC00244241         103S
USC00244297         114R
USC00244328         106S
USC00244345         110S
USC00244358         112S
USC00244364          82S
USC00244368         111R
USC00244386         111S
USC00244447          24R
USC00244506         102S
USC00244512         100S
USC00244522          99R
USC00244530          89R
USC00244545          61S
USC00244558          77S
USC00244954          41S
USC00245000         105R
USC00245011         110R
USC00245015          90S
USC00245020          19S
USC00245030          42S
USC00245043          94S
USC00245080          78S
USC00245153         103C
USC00245285         108R
USC00245334         124R
USC00245338         112S
USC00245340         107S
USC00245387          57S
USC00245572         100S
USC00245596         121S
USC00245603          64R
USC00245668          93S
USC00245712          57R
USC00245735         110S
USC00245754          78S
USC00245761          91C
USC00245870         104S
USC00245872         120R
USC00245961          85S
USC00245983         117R
USC00246008          59R
USC00246157         144S
USC00246190          77S
USC00246218          35S
USC00246236          68S
USC00246304          32S
USC00246472          39S
USC00246586          97R
USC00246615          23R
USC00246635         122S
USC00246640         126S
USC00246647         116R
USC00246655          88R
USC00246672         105R
USC00246691          98S
USC00246862          94R
USC00246893         104S
USC00246902          90C
USC00246918          76R
USC00247034          99S
USC00247214         113S
USC00247228         108R
USC00247234         111R
USC00247250         107R
USC00247263          85S
USC00247265         108R
USC00247286         107S
USC00247318          53S
USC00247382         116S
USC00247425          79R
USC00247448          44S
USC00247500          97R
USC00247560         120S
USC00247620          83S
USC00247740          79S
USC00247864          88S
USC00247964          32S
USC00247996         100R
USC00248021          87S
USC00248093          91R
USC00248169          90S
USC00248211         128S
USC00248324          96S
USC00248363         104R
USC00248380          81R
USC00248390         102S
USC00248395          97R
USC00248415         104R
USC00248430          52S
USC00248498         103R
USC00248501         105S
USC00248569         107R
USC00248597          65C
USC00248777         102R
USC00248783          93R
USC00248809          90S
USC00248902          97R
USC00248930          73R
USC00248957          89S
USC00249023          56S
USC00249033         102S
USC00249067          11S
USC00249103         117R
USC00249240         121S
USC00250030          73S
USC00250050         138S
USC00250070         136R
USC00250130         117R
USC00250245         118C
USC00250355         122R
USC00250365         129S
USC00250375         149S
USC00250420         129S
USC00250435         145C
USC00250445         151S
USC00250622         148R
USC00250640         132C
USC00250760         139S
USC00250865         134S
USC00250930         148R
USC00251130         123R
USC00251145         127R
USC00251200         124S
USC00251345         129R
USC00251365         128S
USC00251415         133R
USC00251450         145S
USC00251560         153S
USC00251590         139R
USC00251660         139R
USC00251684         145S
USC00251825         151C
USC00251835         126R
USC00251973         119R
USC00251990         136S
USC00252000         117R
USC00252020         151S
USC00252037         142R
USC00252065         136S
USC00252100         129R
USC00252145         130R
USC00252595         135R
USC00252647         118R
USC00252680         124S
USC00252741         129R
USC00252770         125R
USC00252805         130S
USC00252820         149S
USC00252840         151S
USC00253037         143R
USC00253050         144S
USC00253165         126R
USC00253175         156C
USC00253185         136C
USC00253355         121S
USC00253365         137S
USC00253425         127S
USC00253515         133R
USC00253595         146R
USC00253605          97S
USC00253615          99S
USC00253660         149S
USC00253715         116R
USC00253735         149S
USC00253755         126C
USC00253810         131R
USC00253910         149S
USC00254035         139R
USC00254100         119R
USC00254110         132S
USC00254335         138S
USC00254432         124R
USC00254440         120S
USC00254455         145S
USC00254900         124S
USC00254903         120R
USC00254985         133S
USC00255040         125R
USC00255080         134S
USC00255090         134S
USC00255250         130R
USC00255362         144S
USC00255388         136S
USC00255470         124R
USC00255565         140S
USC00255590         122R
USC00255700         126R
USC00255702         118R
USC00255810         160S
USC00255925         127S
USC00255960         140R
USC00255997         132R
USC00256018         130R
USC00256040         127S
USC00256075         137S
USC00256135         128C
USC00256167         123S
USC00256200         135S
USC00256290         131C
USC00256375         141S
USC00256385         119S
USC00256395         132S
USC00256439         136R
USC00256454         140R
USC00256570         150S
USC00256970         121R
USC00257002         147R
USC00257040         130S
USC00257070         137S
USC00257110         133S
USC00257318         127R
USC00257415         118R
USC00257515         146S
USC00257715         148S
USC00257830         125R
USC00258090         130R
USC00258110         134R
USC00258133         124R
USC00258320         140C
USC00258328         149R
USC00258360         128R
USC00258395         145S
USC00258465         141S
USC00258480         148S
USC00258628         144S
USC00258650         120R
USC00258751         130R
USC00258755         136R
USC00258795         160R
USC00258875         153R
USC00258905         146R
USC00258915         131S
USC00258920         130S
USC00258935         132S
USC00259045         137R
USC00259090         147S
USC00259200         142S
USC00259510         162S
USC00260150         207S
USC00260507          99R
USC00260718         183R
USC00260795          85R
USC00260800          79S
USC00261071         288R
USC00261358         145R
USC00261485         109S
USC00261740          84R
USC00262119          78R
USC00262189          33R
USC00262229          85S
USC00262243         219S
USC00262296          52R
USC00262390         103R
USC00262394          83R
USC00262431         116R
USC00262557         178R
USC00262570          95R
USC00262656         109R
USC00262708          96S
USC00262780         124R
USC00263090         150R
USC00263205         102S
USC00263340         110R
USC00263512         161R
USC00263671         165R
USC00263957         112S
USC00264039          66R
USC00264236          87R
USC00264341          92R
USC00264384         121R
USC00264394          68R
USC00264439         263R
USC00264480         305R
USC00264698         117S
USC00264745          77S
USC00264935          51S
USC00264950         102S
USC00265092         110R
USC00265132          70R
USC00265168         151R
USC00265191          72R
USC00265352          66R
USC00265705         275R
USC00265818          68S
USC00265846         261R
USC00265880         177R
USC00265890         203S
USC00266005          52S
USC00266055         114R
USC00266691         190S
USC00266746          24S
USC00266791         148R
USC00267123          95S
USC00267369         225S
USC00267450          97R
USC00267463         148S
USC00267612          96S
USC00267618         116R
USC00267620         110S
USC00267640          72R
USC00267690          64R
USC00267697         122R
USC00267806         100R
USC00267820         119R
USC00267953         183R
USC00268202         128R
USC00268346          81R
USC00268588         283S
USC00268761         126S
USC00268822          92S
USC00268988          68R
USC00269168         103R
USC00269229         136R
USC00270681         107S
USC00270690         116C
USC00270706          98R
USC00271647          83S
USC00271950         147R
USC00272174         128S
USC00272999          84S
USC00273182         116R
USC00273530          83R
USC00273626         128S
USC00273850         130S
USC00274234         129R
USC00274399         117S
USC00274480         151S
USC00274556          96S
USC00275211         142S
USC00275412         135R
USC00275500         107R
USC00275629         138S
USC00275712         136S
USC00275868         107R
USC00275995         122S
USC00276234          91R
USC00276818         115S
USC00276945         102R
USC00277833         127R
USC00278612          92R
USC00278614         114R
USC00278972         132R
USC00279966          98R
USC00280690         135R
USC00280734         153R
USC00280907         156R
USC00280990         199R
USC00281335         147R
USC00281351         197C
USC00281582         148R
USC00282023         152C
USC00282768         161R
USC00282805         146R
USC00283029         151S
USC00283181         169R
USC00283291         171R
USC00283662         166R
USC00283935         147R
USC00283951         157S
USC00284229         141S
USC00284635         140R
USC00284887         163R
USC00284987         183R
USC00285003         146R
USC00285728         152S
USC00286055         165S
USC00286177         146R
USC00286843         147R
USC00287079         169R
USC00287936         191R
USC00288194         147R
USC00288644         136S
USC00288648         155R
USC00288899         170R
USC00289363         154R
USC00289910         169R
USC00290041         153R
USC00290199         211R
USC00290225         171R
USC00290231         168R
USC00290245         127R
USC00290268         172R
USC00290377         151S
USC00290417         189S
USC00290426         178R
USC00290525         162R
USC00290600         180S
USC00290640         108S
USC00290692         126S
USC00290983         155S
USC00290992         154S
USC00291063         155S
USC00291138         150R
USC00291153         198R
USC00291180         104R
USC00291286         185S
USC00291332         160R
USC00291440         139S
USC00291469         200S
USC00291480         205S
USC00291515         152S
USC00291664          67S
USC00291813         123S
USC00291840         168R
USC00291910         139S
USC00291918         135R
USC00291931         107R
USC00291939         180S
USC00291963         151S
USC00291982         145S
USC00292030         192S
USC00292095         134R
USC00292096         141R
USC00292100         142R
USC00292207         172R
USC00292241          72R
USC00292250         124S
USC00292436         181R
USC00292453         131R
USC00292510         143C
USC00292608          71S
USC00292700          49S
USC00292785          90S
USC00292820         115R
USC00292837          70S
USC00292848         214S
USC00292854         157R
USC00292865         134S
USC00293060         109S
USC00293142         150R
USC00293157         169S
USC00293180          98R
USC00293265         186R
USC00293294         172S
USC00293368         189R
USC00293488          94S
USC00293530         117R
USC00293577         151S
USC00293649         145S
USC00293706         130S
USC00293775         173R
USC00294009         168S
USC00294026         201R
USC00294112         192R
USC00294369         135S
USC00294426         161R
USC00294719         147R
USC00294742         103R
USC00294862         100S
USC00294960          96R
USC00295079         160S
USC00295084         138S
USC00295150         154S
USC00295273          71S
USC00295370         181R
USC00295490         121R
USC00295516         159R
USC00295560          86S
USC00295617         170C
USC00295754         123R
USC00295908         126R
USC00295937         141C
USC00295960         156S
USC00296115         156R
USC00296281         195R
USC00296619         132C
USC00296659         185R
USC00296676         123S
USC00296754         177R
USC00296804         164S
USC00296812         129R
USC00297008         167S
USC00297180          88R
USC00297226         157S
USC00297254         145R
USC00297279         132S
USC00297280         114S
USC00297323          64S
USC00297340         163S
USC00297386         100R
USC00297638         143S
USC00297649         126R
USC00297867         168S
USC00298015         153R
USC00298085         125S
USC00298107         159S
USC00298387         159S
USC00298518         126S
USC00298524          98R
USC00298535         209S
USC00298596         172S
USC00298668         117R
USC00298713         163S
USC00298830         140R
USC00298834          97R
USC00298845          72S
USC00299031         119S
USC00299128         199R
USC00299156         169C
USC00299165         190S
USC00299660         213R
USC00299686         161S
USC00299691         151S
USC00299806         132S
USC00299820          49S
USC00299851         158S
USC00300023         122R
USC00300055         151C
USC00300063         132S
USC00300085         112S
USC00300093         119R
USC00300183          96S
USC00300220         114R
USC00300321         137R
USC00300331         152R
USC00300343         144S
USC00300360         119R
USC00300443         149S
USC00300448         116S
USC00300668          95R
USC00300766          95R
USC00300785         120S
USC00300889         164S
USC00301095         138S
USC00301152         155S
USC00301387         113R
USC00301401         128S
USC00301436         125S
USC00301595         121R
USC00301623         120R
USC00301708         141R
USC00301752         126S
USC00301761         132R
USC00301787         111R
USC00301799         140R
USC00301966         134S
USC00301974         135S
USC00302036          97S
USC00302060         121S
USC00302129         160S
USC00302366          97R
USC00302554         112R
USC00302610         128S
USC00302627         133R
USC00303025         109S
USC00303033         158S
USC00303124         143R
USC00303184         153S
USC00303259         161R
USC00303284         110S
USC00303319         128R
USC00303346         104S
USC00303354         131R
USC00303360         133R
USC00303464         190R
USC00303773         139S
USC00303955         128R
USC00304025         147S
USC00304102         101S
USC00304174         121S
USC00304207         119R
USC00304555          83S
USC00304647         117S
USC00304731         124R
USC00304791         125R
USC00304808         113S
USC00304844         154R
USC00304849         154R
USC00304912         115S
USC00304996         127S
USC00305113         116S
USC00305377         199S
USC00305426         168C
USC00305512         125R
USC00305597         142R
USC00305714         106R
USC00305796         216R
USC00305840         145R
USC00306085         107S
USC00306138         190R
USC00306164         131R
USC00306184         101S
USC00306314         160S
USC00306441         165R
USC00306464         135R
USC00306538         129S
USC00306649         125R
USC00306659         138R
USC00306774         132S
USC00306957          86R
USC00307035         112R
USC00307134         193R
USC00307400         107R
USC00307405         117R
USC00307484         133S
USC00307633         172R
USC00307705         116R
USC00307799         129S
USC00307842         145S
USC00308086         113R
USC00308088         113R
USC00308248         112R
USC00308304         160R
USC00308322         166R
USC00308600         155S
USC00308625         115R
USC00308627         121R
USC00308631         102S
USC00308746         144R
USC00308906         136S
USC00308910         126R
USC00308932         102R
USC00308936         112R
USC00308944         112S
USC00308962         126S
USC00309000         141S
USC00309047         126R
USC00309055         137R
USC00309189         169R
USC00309292         176S
USC00309389         143S
USC00309495         141R
USC00309670         171S
USC00310090         184S
USC00310184         155R
USC00310212         200R
USC00310286         192S
USC00310375         232R
USC00310506         129R
USC00310576         196R
USC00310645         137R
USC00310674         206S
USC00310724         147S
USC00310843         150R
USC00310901         146R
USC00310982         137S
USC00311055         151R
USC00311239         189S
USC00311441         155R
USC00311564         136R
USC00311606         213S
USC00311624         146S
USC00311677         188S
USC00311820         191R
USC00311881         197S
USC00311975         191S
USC00312102         146R
USC00312200         154R
USC00312238         154R
USC00312500         194R
USC00312635         214S
USC00312719         196R
USC00312732         197R
USC00313017         199S
USC00313101         158R
USC00313150         185R
USC00313228         146S
USC00313356         194R
USC00313565         137R
USC00313638         201S
USC00313784         180S
USC00313969         157S
USC00313976         174R
USC00314055         148S
USC00314063         192S
USC00314260         172R
USC00314456         179R
USC00314464         196S
USC00314496         119S
USC00314684         190S
USC00314689         205S
USC00314788         160R
USC00314860         200S
USC00314938         173S
USC00314962         183R
USC00314970         174S
USC00314996         173C
USC00315116         194S
USC00315177         196R
USC00315356         145S
USC00315743         159S
USC00315771         183C
USC00315830         217R
USC00315838         171R
USC00315890         151S
USC00315923         112S
USC00315996         177R
USC00316001         158R
USC00316256         164S
USC00316341         146S
USC00316349         256R
USC00316507         173R
USC00316510         195R
USC00316805         154R
USC00316853         197S
USC00317056         187R
USC00317074         192S
USC00317079         202S
USC00317202         186S
USC00317319         195R
USC00317516         166R
USC00317548         176R
USC00317615         178S
USC00317618         173S
USC00317656         168S
USC00317845         171S
USC00317924         191R
USC00317994         188S
USC00318113         204R
USC00318292         152S
USC00318448         154R
USC00318492         166R
USC00318500         196R
USC00318519         205R
USC00318694         117S
USC00318744         200C
USC00318964         194S
USC00319081         172R
USC00319123         182C
USC00319147         137C
USC00319357         197S
USC00319423         201S
USC00319440         198S
USC00319467         196S
USC00319476         208S
USC00319555         172S
USC00319675         164S
USC00319704         195R
USC00320127          98R
USC00320209         112R
USC00320382         115S
USC00320766          95R
USC00320941         112S
USC00320961         102R
USC00320995         111S
USC00321052         102R
USC00321360         124R
USC00321362         118R
USC00321370         107R
USC00321408         120R
USC00321435         113S
USC00321456         116S
USC00321686         114R
USC00321766         102S
USC00321871         113C
USC00322188          96S
USC00322193         105S
USC00322304         115S
USC00322482         122R
USC00322525          97S
USC00322536         121R
USC00322605         126R
USC00322695         119R
USC00322809         115S
USC00322949         121R
USC00323004         112R
USC00323117         124S
USC00323207         103R
USC00323287         119C
USC00323309         125R
USC00323376         106S
USC00323594         130R
USC00323686         119R
USC00323705         103R
USC00323908         129R
USC00323963          97S
USC00324013         117R
USC00324083         112R
USC00324091         115R
USC00324102         101R
USC00324178         102R
USC00324203         125R
USC00324343         107R
USC00324418         117S
USC00324571          99C
USC00324646         105S
USC00324722         107R
USC00324937         121S
USC00324958         105S
USC00325078         107R
USC00325210         106R
USC00325479         117S
USC00325638         118R
USC00325660         120R
USC00325710         127S
USC00325730         118S
USC00325754         119S
USC00325764         109R
USC00325813          97S
USC00325848         112R
USC00325993         119S
USC00326015         114R
USC00326025         102R
USC00326155         105S
USC00326255         117S
USC00326315         108S
USC00326365         108S
USC00326620         120R
USC00326857         125R
USC00327027         113S
USC00327047         121R
USC00327281          95R
USC00327311         104S
USC00327530         124C
USC00327664         108S
USC00327986         119R
USC00328276         106S
USC00328366         116R
USC00328415         114R
USC00328737          99R
USC00328792          99S
USC00328812         110C
USC00328840         111S
USC00328850         114R
USC00328853         110R
USC00328872         121S
USC00328913         102C
USC00328937         116S
USC00328990          99R
USC00329100         133R
USC00329195         120S
USC00329233         102R
USC00329246         104S
USC00329333         109S
USC00329400         101S
USC00329430         119S
USC00329445          90S
USC00329455         121R
USC00329515         114R
USC00330256         143R
USC00330264         155R
USC00330279         147R
USC00330430         155R
USC00330563         151S
USC00330676         155R
USC00330862         152S
USC00331072         150S
USC00331152         147R
USC00331197         152S
USC00331245         119R
USC00331288         143R
USC00331390         157S
USC00331404         150S
USC00331458         131C
USC00331515         166R
USC00331528         157R
USC00331536         171S
USC00331541         145S
USC00331550         171S
USC00331592         158S
USC00331783         153S
USC00331890         148S
USC00331905         164S
USC00332044         125C
USC00332067         181S
USC00332098         163S
USC00332119         151R
USC00332251         126S
USC00332485         156S
USC00332599         161S
USC00332651         163R
USC00332791         163S
USC00332928         158R
USC00332956         133R
USC00332974         157R
USC00332976         163R
USC00333029         175S
USC00333375         152S
USC00333500         162S
USC00333722         144R
USC00333758         167S
USC00333780         144S
USC00333874         160S
USC00333987         145R
USC00334004         153R
USC00334189         157S
USC00334383         145R
USC00334403         159R
USC00334551         154S
USC00334672         138R
USC00334681         146R
USC00334874         133S
USC00334927         158S
USC00334942         144S
USC00334979         164S
USC00335041         151S
USC00335268         163R
USC00335297         133R
USC00335315         133S
USC00335356         144R
USC00335438         149S
USC00335669         156R
USC00335747         145S
USC00335857         137S
USC00335894         145R
USC00335939         158R
USC00336118         156S
USC00336196         144S
USC00336389         176S
USC00336405         149S
USC00336465         147S
USC00336600         158S
USC00336781         163S
USC00336882         191R
USC00337120         133R
USC00337693         148S
USC00337857         164R
USC00337935         150S
USC00338025         156S
USC00338313         156S
